Energy_Consumption_kWh,Household_Size,Avg_Temperature_C,Has_AC,Peak_Hours_Usage_kWh,Household_ID_encoded
9.0,3,16.9,0,3.4,9057
6.8,3,17.9,0,2.5,9057
9.1,3,16.1,0,2.8,9057
6.9,3,16.1,0,2.5,9057
7.5,3,21.6,0,2.9,9057
11.7,4,13.9,1,5.7,9058
11.0,4,13.3,1,5.1,9058
13.6,4,14.8,1,6.4,9058
13.3,4,15.3,1,6.4,9058
16.0,4,17.0,1,7.6,9058
16.4,4,16.5,1,7.9,9058
13.6,4,16.4,1,6.1,9058
16.3,5,14.9,1,7.5,9059
18.0,5,18.6,1,8.4,9059
18.0,5,20.3,1,10.0,9059
18.0,5,18.5,1,9.1,9059
17.2,5,14.9,1,8.0,9059
18.0,5,20.2,1,8.0,9059
18.0,5,20.5,1,8.1,9059
8.7,4,15.9,0,3.3,9060
7.4,4,14.9,0,2.6,9060
10.4,4,22.0,0,3.3,9060
11.2,4,17.0,0,3.5,9060
9.7,4,18.5,0,3.4,9060
9.4,4,16.4,0,3.1,9060
9.5,4,14.8,0,3.3,9060
8.5,5,16.2,0,3.3,9061
10.5,5,15.5,0,3.6,9061
8.5,5,17.8,0,2.7,9061
12.2,5,18.0,0,4.1,9061
10.8,5,16.0,0,3.7,9061
10.5,5,19.3,0,3.7,9061
13.8,5,20.6,0,4.5,9061
18.0,6,17.7,1,9.2,9062
18.0,6,18.7,1,8.8,9062
18.0,6,16.2,1,8.7,9062
18.0,6,16.3,1,9.8,9062
18.0,6,14.2,1,9.6,9062
18.0,6,16.2,1,9.3,9062
18.0,6,15.2,1,9.8,9062
2.7,1,17.0,1,1.2,9063
7.2,1,18.7,1,3.5,9063
1.7,1,13.3,1,0.8,9063
3.8,1,19.2,1,1.8,9063
2.6,1,16.1,1,1.2,9063
5.4,1,14.5,1,2.5,9063
6.0,1,19.7,1,2.8,9063
3.6,2,16.0,0,1.2,9064
6.8,2,22.1,0,2.3,9064
5.2,2,18.0,0,1.6,9064
6.3,2,16.7,0,1.9,9064
4.1,2,20.4,0,1.5,9064
3.6,2,14.2,0,1.1,9064
5.9,2,20.0,0,1.9,9064
12.1,4,17.1,0,3.7,9065
8.3,4,17.3,0,2.8,9065
10.0,4,17.7,0,3.3,9065
7.2,4,17.8,0,2.5,9065
12.2,4,17.7,0,4.2,9065
6.6,4,20.2,0,2.1,9065
10.9,4,17.9,0,4.0,9065
9.6,4,19.2,0,3.0,9066
8.0,4,20.7,0,3.0,9066
9.9,4,14.6,0,3.8,9066
11.4,4,17.3,0,4.3,9066
7.4,4,17.8,0,2.5,9066
11.0,4,20.6,0,3.6,9066
8.7,4,17.5,0,3.0,9066
6.2,2,17.6,1,2.6,9067
9.8,2,17.2,1,4.5,9067
4.9,2,17.1,1,2.5,9067
9.3,2,16.4,1,3.8,9067
5.5,2,15.6,1,2.4,9067
9.1,2,20.2,1,4.5,9067
6.6,2,22.3,1,3.0,9067
18.0,4,17.9,1,7.7,9068
12.1,4,13.4,1,5.9,9068
16.6,4,19.6,1,6.8,9068
15.2,4,16.8,1,6.9,9068
15.0,4,15.6,1,7.3,9068
13.1,4,15.2,1,6.0,9068
14.9,4,16.6,1,6.1,9068
11.5,4,15.3,0,3.5,9069
8.9,4,17.0,0,3.4,9069
13.2,4,16.4,0,4.7,9069
5.4,4,17.3,0,1.7,9069
8.1,4,14.1,0,2.9,9069
9.8,4,18.1,0,3.7,9069
8.2,4,18.4,0,3.0,9069
13.2,5,17.5,0,4.1,9070
11.0,5,18.1,0,4.2,9070
14.6,5,13.5,0,5.7,9070
13.0,5,17.9,0,4.9,9070
13.2,5,17.0,0,4.5,9070
11.4,5,20.9,0,4.0,9070
15.6,5,17.7,0,4.9,9070
11.8,5,15.4,0,4.2,9071
12.5,5,18.1,0,4.1,9071
15.4,5,21.1,0,5.7,9071
13.5,5,15.9,0,5.2,9071
11.0,5,18.6,0,4.2,9071
11.0,5,19.7,0,3.8,9071
9.0,5,12.1,0,2.9,9071
3.5,2,17.2,0,1.2,9072
5.8,2,18.9,0,2.0,9072
1.7,2,21.8,0,0.5,9072
5.9,2,12.7,0,2.3,9072
4.9,2,21.4,0,1.9,9072
3.2,2,17.1,0,1.0,9072
4.0,2,17.5,0,1.3,9072
3.7,1,13.2,0,1.5,9073
4.7,1,17.6,0,1.9,9073
2.9,1,15.5,0,1.1,9073
3.5,1,14.9,0,1.3,9073
2.7,1,15.9,0,0.9,9073
4.8,1,17.4,0,1.5,9073
3.5,1,18.3,0,1.2,9073
18.0,6,24.4,1,8.5,9074
18.0,6,19.9,1,8.1,9074
18.0,6,16.1,1,9.5,9074
18.0,6,21.5,1,9.5,9074
18.0,6,19.7,1,9.6,9074
18.0,6,13.4,1,8.3,9074
18.0,6,20.2,1,8.8,9074
18.0,6,14.8,1,8.9,9075
18.0,6,19.7,1,8.9,9075
18.0,6,14.7,1,9.1,9075
18.0,6,19.6,1,9.5,9075
18.0,6,18.3,1,8.1,9075
18.0,6,15.2,1,9.7,9075
18.0,6,15.6,1,9.4,9075
8.4,4,17.4,0,3.1,9076
10.5,4,18.8,0,3.9,9076
10.2,4,11.4,0,3.7,9076
9.6,4,21.9,0,3.0,9076
9.1,4,17.2,0,2.9,9076
8.5,4,17.0,0,2.8,9076
10.4,4,21.0,0,3.3,9076
2.9,1,15.7,1,1.2,9077
1.7,1,16.0,1,0.8,9077
3.3,1,18.0,1,1.3,9077
5.2,1,20.5,1,2.4,9077
4.3,1,17.4,1,2.0,9077
3.3,1,18.5,1,1.3,9077
6.6,1,18.6,1,3.3,9077
7.2,2,20.9,1,3.3,9078
6.4,2,21.1,1,2.8,9078
10.2,2,15.6,1,4.9,9078
8.9,2,17.4,1,4.4,9078
4.7,2,15.0,1,2.2,9078
7.9,2,18.1,1,3.8,9078
5.3,2,19.7,1,2.3,9078
7.4,2,15.8,1,3.3,9079
4.8,2,16.4,1,2.4,9079
8.0,2,20.3,1,3.4,9079
7.4,2,12.3,1,3.4,9079
7.9,2,16.9,1,3.6,9079
4.9,2,14.0,1,2.1,9079
7.9,2,15.1,1,3.3,9079
17.8,5,18.8,1,8.5,9080
18.0,5,19.9,1,9.5,9080
18.0,5,16.9,1,8.7,9080
17.4,5,12.5,1,8.0,9080
18.0,5,22.2,1,8.7,9080
15.5,5,18.8,1,7.3,9080
18.0,5,17.9,1,9.7,9080
10.9,4,19.6,1,5.3,9081
12.1,4,18.1,1,5.9,9081
15.8,4,11.3,1,6.4,9081
17.1,4,17.3,1,7.2,9081
14.5,4,16.9,1,7.2,9081
14.6,4,12.8,1,7.3,9081
17.1,4,20.7,1,7.8,9081
8.0,3,20.1,0,3.2,9082
7.5,3,18.5,0,2.4,9082
6.9,3,20.3,0,2.7,9082
6.4,3,16.7,0,2.2,9082
8.3,3,12.4,0,3.1,9082
6.2,3,18.0,0,2.3,9082
3.8,3,15.8,0,1.5,9082
7.7,2,16.9,1,3.8,9083
7.2,2,18.7,1,3.0,9083
3.9,2,12.0,1,1.8,9083
5.2,2,12.8,1,2.1,9083
7.7,2,18.8,1,3.3,9083
6.5,2,14.8,1,2.7,9083
7.0,2,17.9,1,2.9,9083
12.0,4,17.9,0,4.8,9084
11.5,4,16.8,0,4.0,9084
13.9,4,14.9,0,5.0,9084
10.5,4,20.3,0,3.3,9084
8.3,4,14.1,0,3.3,9084
10.6,4,18.5,0,3.6,9084
10.1,4,20.8,0,3.7,9084
2.9,1,16.4,1,1.4,9085
5.0,1,23.8,1,2.0,9085
3.1,1,17.4,1,1.3,9085
3.0,1,20.9,1,1.4,9085
5.2,1,20.5,1,2.5,9085
3.9,1,19.0,1,1.8,9085
3.6,1,18.2,1,1.8,9085
17.2,5,21.0,1,8.2,9086
17.2,5,18.0,1,8.0,9086
18.0,5,19.1,1,8.1,9086
18.0,5,16.2,1,8.6,9086
18.0,5,13.3,1,9.6,9086
18.0,5,17.7,1,8.5,9086
16.2,5,19.8,1,7.1,9086
12.6,6,14.6,0,4.7,9087
14.4,6,18.2,0,4.8,9087
14.6,6,18.6,0,5.6,9087
14.3,6,15.4,0,5.7,9087
12.4,6,19.1,0,4.1,9087
13.2,6,14.5,0,5.2,9087
15.4,6,19.7,0,6.0,9087
2.4,1,18.4,0,0.8,9088
0.5,1,14.9,0,0.2,9088
3.7,1,14.8,0,1.4,9088
2.1,1,19.3,0,0.8,9088
2.2,1,16.5,0,0.7,9088
3.8,1,18.0,0,1.4,9088
2.6,1,17.6,0,1.0,9088
7.2,2,19.4,1,2.9,9089
10.0,2,19.1,1,4.9,9089
7.9,2,16.3,1,3.2,9089
5.5,2,18.2,1,2.4,9089
8.2,2,20.6,1,3.5,9089
4.8,2,16.5,1,2.4,9089
10.6,2,24.1,1,4.4,9089
6.5,2,15.9,0,2.3,9090
9.0,2,18.7,0,3.0,9090
6.6,2,16.2,0,2.1,9090
3.2,2,17.9,0,1.0,9090
5.4,2,18.4,0,2.1,9090
8.8,2,19.8,0,3.4,9090
7.8,2,19.6,0,3.1,9090
2.4,1,18.0,1,1.1,9091
4.5,1,17.6,1,2.1,9091
6.5,1,22.5,1,3.0,9091
3.5,1,21.6,1,1.5,9091
4.8,1,16.1,1,2.1,9091
4.6,1,17.2,1,2.1,9091
3.2,1,18.9,1,1.5,9091
2.6,2,17.5,0,1.0,9092
4.2,2,17.7,0,1.3,9092
4.9,2,17.7,0,1.5,9092
5.2,2,16.6,0,2.0,9092
4.8,2,18.0,0,1.8,9092
5.5,2,21.2,0,1.9,9092
4.7,2,22.0,0,1.8,9092
15.3,4,19.8,1,7.3,9093
14.0,4,13.1,1,6.1,9093
15.9,4,18.1,1,7.6,9093
14.8,4,19.2,1,7.1,9093
14.7,4,19.8,1,6.5,9093
16.5,4,20.6,1,8.0,9093
15.0,4,16.7,1,7.2,9093
7.7,2,14.6,1,3.5,9094
9.0,2,18.4,1,3.7,9094
11.3,2,19.3,1,4.9,9094
8.4,2,18.5,1,3.8,9094
6.7,2,16.7,1,2.7,9094
7.9,2,14.3,1,3.5,9094
7.3,2,15.6,1,3.1,9094
13.6,5,18.3,0,5.3,9095
13.0,5,17.4,0,4.4,9095
11.2,5,22.7,0,4.4,9095
10.2,5,16.3,0,4.0,9095
11.5,5,20.3,0,3.5,9095
10.1,5,17.4,0,3.3,9095
14.4,5,17.7,0,4.8,9095
8.4,4,18.4,0,3.3,9096
9.8,4,18.0,0,3.5,9096
10.6,4,17.0,0,3.8,9096
7.9,4,17.4,0,3.0,9096
10.3,4,17.4,0,3.3,9096
10.2,4,19.0,0,3.4,9096
9.7,4,19.6,0,3.7,9096
12.1,3,17.9,1,5.7,9097
12.0,3,19.6,1,5.6,9097
10.2,3,17.4,1,4.2,9097
12.6,3,17.5,1,6.1,9097
9.7,3,20.3,1,4.0,9097
11.1,3,19.2,1,5.2,9097
10.9,3,15.0,1,4.5,9097
3.4,2,14.5,0,1.1,9098
4.4,2,13.1,0,1.5,9098
5.9,2,18.4,0,2.0,9098
5.9,2,13.4,0,2.1,9098
6.4,2,16.0,0,2.4,9098
4.6,2,18.9,0,1.8,9098
5.3,2,19.3,0,2.0,9098
10.2,2,16.1,1,4.2,9099
6.4,2,17.5,1,2.8,9099
8.8,2,17.6,1,4.2,9099
8.2,2,14.1,1,3.7,9099
8.0,2,20.9,1,4.0,9099
8.9,2,14.3,1,3.8,9099
7.3,2,16.9,1,2.9,9099
11.9,5,18.9,0,4.7,9100
9.5,5,16.8,0,3.6,9100
11.8,5,15.0,0,4.0,9100
14.0,5,15.2,0,5.1,9100
12.5,5,20.5,0,4.2,9100
16.0,5,17.3,0,4.9,9100
11.9,5,15.0,0,3.6,9100
15.9,5,16.6,1,7.4,9101
18.0,5,18.3,1,8.7,9101
18.0,5,19.6,1,7.3,9101
18.0,5,22.5,1,8.6,9101
18.0,5,22.4,1,9.1,9101
16.9,5,13.7,1,8.3,9101
18.0,5,18.5,1,8.3,9101
14.1,6,19.0,0,4.7,9102
13.5,6,21.2,0,4.6,9102
17.6,6,14.9,0,6.0,9102
16.0,6,12.1,0,5.5,9102
14.3,6,15.3,0,5.3,9102
17.1,6,16.4,0,6.6,9102
17.4,6,20.0,0,5.8,9102
3.2,1,19.9,1,1.4,9103
3.8,1,19.7,1,1.6,9103
3.2,1,13.6,1,1.6,9103
2.2,1,13.7,1,1.0,9103
3.6,1,16.5,1,1.7,9103
3.1,1,11.1,1,1.5,9103
3.3,1,13.5,1,1.6,9103
3.6,1,18.4,1,1.5,9104
2.9,1,15.9,1,1.3,9104
3.0,1,19.4,1,1.4,9104
6.4,1,19.5,1,2.9,9104
2.6,1,18.3,1,1.1,9104
2.1,1,18.9,1,1.0,9104
0.7,1,18.2,1,0.3,9104
0.9,1,20.4,0,0.3,9105
2.8,1,15.3,0,0.9,9105
3.5,1,20.8,0,1.3,9105
0.5,1,17.6,0,0.2,9105
1.8,1,16.0,0,0.7,9105
2.4,1,15.6,0,0.9,9105
0.8,1,21.1,0,0.3,9105
10.0,5,13.8,0,3.9,9106
13.0,5,19.7,0,4.0,9106
10.8,5,15.5,0,3.3,9106
10.8,5,16.1,0,4.3,9106
10.3,5,20.3,0,3.8,9106
15.3,5,12.7,0,5.4,9106
13.0,5,18.4,0,4.6,9106
2.6,1,21.0,0,1.0,9107
3.9,1,17.5,0,1.5,9107
3.1,1,16.5,0,1.1,9107
0.6,1,15.1,0,0.2,9107
1.9,1,17.9,0,0.7,9107
0.5,1,16.1,0,0.2,9107
4.2,1,15.3,0,1.6,9107
5.3,1,18.6,1,2.4,9108
4.7,1,17.0,1,2.4,9108
3.4,1,13.6,1,1.6,9108
3.8,1,19.4,1,1.9,9108
3.8,1,16.3,1,1.5,9108
5.0,1,16.4,1,2.3,9108
3.7,1,16.8,1,1.7,9108
8.4,3,13.9,0,2.6,9109
6.7,3,13.9,0,2.2,9109
8.6,3,15.2,0,2.6,9109
7.1,3,15.7,0,2.6,9109
6.8,3,14.5,0,2.5,9109
5.3,3,19.4,0,1.8,9109
8.5,3,18.3,0,2.6,9109
0.5,1,18.3,0,0.2,9110
2.7,1,13.7,0,0.8,9110
1.0,1,19.6,0,0.4,9110
1.4,1,16.7,0,0.5,9110
2.2,1,19.7,0,0.7,9110
3.7,1,19.6,0,1.3,9110
4.2,1,17.9,0,1.4,9110
6.6,2,18.6,0,2.0,9111
3.1,2,19.6,0,1.2,9111
4.9,2,14.8,0,1.7,9111
2.1,2,17.5,0,0.8,9111
2.3,2,25.0,0,0.7,9111
5.0,2,18.4,0,1.5,9111
8.7,2,19.1,0,3.3,9111
14.1,6,18.6,0,5.3,9112
14.1,6,18.6,0,5.5,9112
15.6,6,16.0,0,5.0,9112
14.3,6,19.8,0,4.3,9112
13.4,6,16.5,0,4.5,9112
13.5,6,16.3,0,4.3,9112
16.4,6,19.5,0,5.5,9112
17.3,5,15.8,1,7.6,9113
18.0,5,14.0,1,8.4,9113
16.4,5,16.1,1,7.8,9113
18.0,5,16.2,1,7.6,9113
16.9,5,15.3,1,6.9,9113
17.8,5,16.3,1,8.5,9113
18.0,5,18.0,1,8.8,9113
8.0,4,19.8,0,2.5,9114
10.5,4,18.7,0,3.8,9114
9.7,4,14.8,0,3.5,9114
10.1,4,13.7,0,3.5,9114
12.0,4,15.3,0,4.3,9114
10.4,4,17.4,0,3.9,9114
9.1,4,19.2,0,3.1,9114
14.9,6,18.0,0,4.9,9115
14.3,6,16.9,0,4.7,9115
17.9,6,18.9,0,7.0,9115
15.4,6,16.4,0,4.7,9115
15.2,6,16.6,0,5.5,9115
16.9,6,18.3,0,5.6,9115
14.7,6,18.1,0,5.1,9115
11.4,3,14.9,1,5.2,9116
7.8,3,16.2,1,3.8,9116
10.5,3,16.5,1,4.5,9116
12.1,3,20.5,1,6.0,9116
10.6,3,20.5,1,4.7,9116
14.1,3,19.4,1,5.8,9116
10.8,3,18.3,1,4.8,9116
10.0,5,18.7,0,3.5,9117
12.5,5,24.5,0,4.3,9117
14.0,5,21.1,0,5.4,9117
12.9,5,18.4,0,5.1,9117
11.7,5,16.9,0,4.4,9117
11.8,5,16.3,0,4.6,9117
14.6,5,14.8,0,5.0,9117
12.6,5,21.8,0,4.1,9118
11.9,5,14.5,0,3.6,9118
11.2,5,17.3,0,3.6,9118
12.3,5,14.7,0,3.9,9118
12.2,5,16.6,0,3.8,9118
12.3,5,19.7,0,4.8,9118
12.2,5,15.5,0,4.6,9118
4.5,2,14.3,0,1.8,9119
6.6,2,16.0,0,2.3,9119
5.6,2,18.5,0,2.0,9119
3.4,2,15.7,0,1.2,9119
5.0,2,16.5,0,1.8,9119
7.9,2,21.0,0,2.6,9119
4.7,2,15.9,0,1.6,9119
18.0,6,17.5,1,8.0,9120
18.0,6,12.4,1,8.5,9120
18.0,6,17.2,1,8.4,9120
18.0,6,21.6,1,9.5,9120
18.0,6,20.1,1,9.7,9120
18.0,6,17.4,1,10.0,9120
18.0,6,10.5,1,8.2,9120
16.8,6,24.4,0,5.7,9121
17.9,6,14.4,0,6.7,9121
14.6,6,19.7,0,5.7,9121
16.6,6,18.0,0,5.7,9121
16.8,6,14.4,0,6.3,9121
15.2,6,20.6,0,5.9,9121
14.2,6,18.5,0,5.3,9121
5.4,1,18.2,1,2.3,9122
3.6,1,20.1,1,1.8,9122
5.4,1,19.2,1,2.5,9122
5.3,1,18.4,1,2.4,9122
2.8,1,18.4,1,1.3,9122
5.1,1,15.7,1,2.1,9122
2.3,1,16.2,1,1.0,9122
2.1,2,13.7,0,0.7,9123
5.3,2,17.1,0,1.6,9123
6.1,2,16.9,0,2.3,9123
7.7,2,18.7,0,3.1,9123
6.0,2,17.4,0,2.0,9123
6.0,2,19.3,0,2.2,9123
4.4,2,17.6,0,1.4,9123
3.7,1,21.7,0,1.4,9124
2.8,1,18.5,0,1.0,9124
3.1,1,14.7,0,0.9,9124
0.7,1,16.8,0,0.3,9124
2.4,1,15.9,0,1.0,9124
3.0,1,21.8,0,1.0,9124
2.1,1,14.7,0,0.7,9124
2.9,1,16.3,0,0.9,9125
3.9,1,20.5,0,1.2,9125
2.4,1,19.9,0,0.8,9125
3.4,1,14.9,0,1.2,9125
5.9,1,18.6,0,2.1,9125
4.6,1,15.1,0,1.6,9125
2.5,1,19.9,0,0.8,9125
16.2,5,20.4,1,6.5,9126
15.0,5,18.7,1,6.9,9126
16.8,5,16.8,1,7.1,9126
17.5,5,13.6,1,7.8,9126
18.0,5,18.1,1,8.7,9126
18.0,5,19.0,1,8.5,9126
16.8,5,17.7,1,7.0,9126
17.7,6,22.1,0,5.7,9127
14.1,6,16.3,0,5.6,9127
12.2,6,17.5,0,4.4,9127
16.4,6,20.0,0,5.6,9127
13.3,6,17.6,0,4.4,9127
15.7,6,15.3,0,4.8,9127
16.6,6,16.2,0,6.2,9127
0.8,1,15.7,0,0.3,9128
1.4,1,14.8,0,0.6,9128
0.5,1,14.4,0,0.2,9128
0.5,1,21.1,0,0.2,9128
0.6,1,18.9,0,0.2,9128
3.0,1,16.8,0,1.1,9128
2.7,1,16.1,0,0.9,9128
8.7,3,19.9,1,3.6,9129
12.8,3,18.1,1,5.9,9129
13.4,3,15.7,1,5.9,9129
9.4,3,13.6,1,3.9,9129
8.7,3,15.6,1,4.3,9129
11.5,3,21.0,1,5.0,9129
8.1,3,16.9,1,3.6,9129
7.2,3,15.2,0,2.4,9130
6.5,3,20.5,0,2.0,9130
6.1,3,19.5,0,2.0,9130
9.9,3,20.0,0,3.7,9130
6.8,3,14.0,0,2.4,9130
9.7,3,18.1,0,3.2,9130
8.8,3,14.8,0,3.3,9130
15.5,6,15.0,0,5.5,9131
15.7,6,17.9,0,5.9,9131
16.7,6,14.7,0,5.1,9131
13.9,6,15.6,0,5.2,9131
15.0,6,22.3,0,5.2,9131
12.7,6,16.9,0,4.3,9131
13.5,6,22.6,0,4.2,9131
8.8,3,19.3,0,3.3,9132
6.5,3,10.8,0,2.0,9132
5.5,3,18.0,0,1.9,9132
8.0,3,17.4,0,3.2,9132
5.4,3,20.8,0,1.8,9132
7.9,3,17.0,0,2.8,9132
7.4,3,17.5,0,2.6,9132
14.7,5,16.0,1,6.6,9133
18.0,5,19.7,1,8.2,9133
18.0,5,17.5,1,8.9,9133
18.0,5,19.0,1,8.6,9133
15.6,5,15.8,1,6.7,9133
18.0,5,19.1,1,8.6,9133
18.0,5,16.3,1,7.8,9133
9.2,2,15.9,1,4.2,9134
5.7,2,13.4,1,2.8,9134
7.4,2,18.3,1,3.2,9134
4.7,2,17.4,1,1.9,9134
8.2,2,15.7,1,3.5,9134
9.5,2,18.6,1,3.9,9134
8.8,2,19.2,1,4.2,9134
10.3,4,16.3,0,3.6,9135
10.9,4,17.3,0,3.6,9135
11.0,4,14.9,0,4.0,9135
11.7,4,18.4,0,3.7,9135
10.3,4,17.2,0,4.1,9135
10.4,4,18.4,0,3.3,9135
10.7,4,17.6,0,3.4,9135
2.0,1,12.6,1,1.0,9136
3.5,1,15.2,1,1.5,9136
2.8,1,15.3,1,1.3,9136
5.2,1,15.9,1,2.1,9136
4.3,1,14.6,1,2.1,9136
4.8,1,14.1,1,2.2,9136
3.6,1,15.6,1,1.6,9136
14.4,4,19.1,1,6.6,9137
11.8,4,10.9,1,5.8,9137
16.6,4,18.5,1,7.4,9137
15.0,4,20.8,1,7.4,9137
12.6,4,14.1,1,6.0,9137
14.4,4,19.9,1,6.5,9137
14.5,4,20.8,1,7.0,9137
5.0,2,16.2,0,1.8,9138
4.1,2,15.4,0,1.3,9138
5.0,2,15.8,0,2.0,9138
3.2,2,15.5,0,1.2,9138
10.7,2,16.4,0,4.0,9138
3.4,2,15.9,0,1.3,9138
3.1,2,18.8,0,1.1,9138
8.7,2,18.9,1,3.8,9139
6.3,2,13.9,1,2.8,9139
8.7,2,21.8,1,3.6,9139
6.3,2,13.6,1,3.0,9139
6.9,2,20.8,1,3.1,9139
7.1,2,19.4,1,3.2,9139
8.5,2,17.3,1,4.2,9139
12.7,5,12.5,0,4.1,9140
13.6,5,18.7,0,4.3,9140
12.2,5,15.5,0,4.8,9140
14.4,5,16.7,0,5.5,9140
13.9,5,18.6,0,4.9,9140
11.0,5,14.7,0,4.2,9140
14.1,5,14.5,0,5.3,9140
6.3,3,19.8,0,2.2,9141
5.7,3,18.5,0,2.0,9141
9.0,3,20.3,0,2.9,9141
7.8,3,20.5,0,2.7,9141
6.8,3,13.8,0,2.7,9141
5.7,3,13.1,0,1.8,9141
9.6,3,18.4,0,3.3,9141
7.8,3,16.6,0,2.5,9142
7.1,3,17.1,0,2.4,9142
9.3,3,20.6,0,3.7,9142
7.1,3,16.4,0,2.7,9142
7.6,3,18.3,0,2.7,9142
4.2,3,16.4,0,1.3,9142
6.3,3,19.0,0,2.0,9142
4.9,2,22.4,0,1.9,9143
4.8,2,18.1,0,1.8,9143
5.7,2,16.0,0,2.0,9143
3.7,2,15.5,0,1.3,9143
5.5,2,21.3,0,1.7,9143
4.7,2,19.5,0,1.5,9143
6.3,2,13.0,0,2.0,9143
18.0,5,21.0,1,9.5,9144
18.0,5,19.4,1,7.7,9144
16.4,5,20.6,1,6.7,9144
18.0,5,16.7,1,9.5,9144
18.0,5,18.8,1,8.4,9144
15.9,5,14.6,1,6.9,9144
17.5,5,17.2,1,7.7,9144
18.0,5,13.0,1,8.9,9145
18.0,5,20.7,1,9.9,9145
18.0,5,18.3,1,9.2,9145
18.0,5,17.4,1,9.6,9145
18.0,5,24.9,1,7.7,9145
16.3,5,18.4,1,7.3,9145
18.0,5,15.5,1,7.9,9145
14.7,6,17.5,0,5.4,9146
16.2,6,21.0,0,6.1,9146
11.7,6,18.0,0,3.7,9146
16.0,6,17.7,0,6.4,9146
15.6,6,18.3,0,6.0,9146
15.0,6,15.4,0,5.6,9146
15.1,6,17.0,0,5.0,9146
4.6,1,16.3,1,1.8,9147
3.2,1,17.5,1,1.5,9147
7.9,1,19.4,1,3.2,9147
4.9,1,22.9,1,2.0,9147
3.3,1,15.7,1,1.4,9147
2.0,1,13.5,1,0.8,9147
4.8,1,13.7,1,2.1,9147
6.1,3,15.4,0,2.3,9148
8.3,3,13.7,0,3.3,9148
7.8,3,18.1,0,2.7,9148
10.1,3,17.7,0,3.3,9148
6.8,3,17.2,0,2.3,9148
8.4,3,17.0,0,3.2,9148
4.8,3,19.1,0,1.7,9148
5.7,2,17.8,0,2.0,9149
2.3,2,20.1,0,0.7,9149
3.7,2,20.7,0,1.3,9149
6.0,2,12.4,0,1.9,9149
3.4,2,13.0,0,1.4,9149
3.8,2,19.0,0,1.3,9149
3.7,2,18.8,0,1.3,9149
18.0,6,17.6,1,9.8,9150
18.0,6,19.2,1,8.7,9150
18.0,6,16.6,1,8.8,9150
18.0,6,17.0,1,8.9,9150
18.0,6,23.0,1,8.1,9150
18.0,6,13.0,1,9.5,9150
18.0,6,23.1,1,8.5,9150
12.0,4,11.5,0,3.7,9151
9.2,4,18.0,0,2.8,9151
10.8,4,16.2,0,3.9,9151
7.3,4,11.2,0,2.8,9151
8.3,4,18.9,0,2.6,9151
10.6,4,21.2,0,3.4,9151
12.0,4,16.8,0,4.7,9151
8.2,3,17.6,1,3.9,9152
10.6,3,14.2,1,4.4,9152
10.5,3,12.8,1,4.7,9152
15.2,3,21.6,1,7.0,9152
12.7,3,19.5,1,5.2,9152
7.0,3,15.7,1,3.0,9152
11.0,3,17.3,1,4.9,9152
4.5,1,11.9,1,1.9,9153
3.9,1,19.9,1,1.8,9153
4.1,1,16.8,1,2.0,9153
3.9,1,19.3,1,1.6,9153
2.9,1,18.4,1,1.3,9153
5.5,1,19.9,1,2.6,9153
2.8,1,19.3,1,1.2,9153
11.6,5,19.6,0,3.9,9154
10.9,5,17.4,0,4.0,9154
12.8,5,19.0,0,4.2,9154
11.9,5,21.6,0,4.6,9154
15.2,5,18.2,0,5.6,9154
11.3,5,19.0,0,3.9,9154
14.9,5,17.7,0,5.1,9154
3.2,2,14.0,0,1.0,9155
9.2,2,14.1,0,3.4,9155
4.8,2,17.4,0,1.6,9155
2.4,2,16.4,0,0.9,9155
4.3,2,16.5,0,1.5,9155
7.1,2,17.9,0,2.1,9155
8.9,2,16.9,0,2.9,9155
5.9,3,14.8,0,2.0,9156
7.7,3,17.5,0,2.6,9156
8.7,3,13.7,0,2.7,9156
6.6,3,18.2,0,2.3,9156
6.8,3,14.5,0,2.4,9156
9.6,3,15.2,0,3.7,9156
5.6,3,17.7,0,2.2,9156
15.2,4,21.4,1,6.1,9157
15.4,4,15.7,1,6.6,9157
14.5,4,15.4,1,7.2,9157
12.6,4,11.5,1,5.7,9157
15.1,4,14.7,1,7.0,9157
12.9,4,20.8,1,5.7,9157
15.5,4,17.1,1,6.3,9157
6.0,1,14.9,1,2.5,9158
5.3,1,18.9,1,2.5,9158
5.4,1,17.6,1,2.7,9158
6.9,1,17.3,1,3.2,9158
5.5,1,20.8,1,2.7,9158
2.9,1,19.9,1,1.2,9158
4.3,1,20.6,1,1.7,9158
2.0,1,16.1,1,0.9,9159
4.7,1,16.1,1,2.1,9159
4.3,1,15.2,1,1.8,9159
4.4,1,19.7,1,2.0,9159
3.4,1,14.1,1,1.7,9159
4.6,1,19.3,1,2.0,9159
4.6,1,23.4,1,2.1,9159
18.0,6,22.4,1,9.8,9160
18.0,6,19.4,1,9.6,9160
18.0,6,12.0,1,9.3,9160
18.0,6,20.1,1,9.7,9160
18.0,6,21.9,1,9.3,9160
18.0,6,13.3,1,9.2,9160
18.0,6,16.7,1,7.9,9160
9.2,3,16.3,1,4.0,9161
10.3,3,17.2,1,4.6,9161
11.0,3,18.0,1,4.7,9161
12.2,3,16.8,1,5.1,9161
11.4,3,13.3,1,5.3,9161
9.6,3,17.1,1,4.1,9161
13.9,3,18.5,1,6.2,9161
